symbol,localsymbol,osid,tradedate,previoustradedate,close
REL.IN,RELIANCE,3023127,19980624,19980623,144.1
REL.IN,RELIANCE,3023127,19980625,19980624,147.3
REL.IN,RELIANCE,3023127,19980626,19980625,143.65
REL.IN,RELIANCE,3023127,19980629,19980626,146.25
REL.IN,RELIANCE,3023127,19980630,19980629,143.55
REL.IN,RELIANCE,3023127,19980701,19980630,142.25
REL.IN,RELIANCE,3023127,19980702,19980701,142.4
REL.IN,RELIANCE,3023127,19980703,19980702,139.6
REL.IN,RELIANCE,3023127,19980706,19980703,143.55
REL.IN,RELIANCE,3023127,19980707,19980706,143.45
REL.IN,RELIANCE,3023127,19980708,19980707,145.9
REL.IN,RELIANCE,3023127,19980709,19980708,145.95
REL.IN,RELIANCE,3023127,19980710,19980709,149.8
REL.IN,RELIANCE,3023127,19980713,19980710,147.7
REL.IN,RELIANCE,3023127,19980714,19980713,147.7
REL.IN,RELIANCE,3023127,19980715,19980714,147.9
REL.IN,RELIANCE,3023127,19980716,19980715,150.9
REL.IN,RELIANCE,3023127,19980717,19980716,149.35
REL.IN,RELIANCE,3023127,19980720,19980717,145.9
REL.IN,RELIANCE,3023127,19980721,19980720,141.05
REL.IN,RELIANCE,3023127,19980722,19980721,140.85
REL.IN,RELIANCE,3023127,19980723,19980722,135.7
REL.IN,RELIANCE,3023127,19980724,19980723,133.95
REL.IN,RELIANCE,3023127,19980727,19980724,130.75
REL.IN,RELIANCE,3023127,19980728,19980727,134.35
REL.IN,RELIANCE,3023127,19980729,19980728,138.5
REL.IN,RELIANCE,3023127,19980730,19980729,136.55
REL.IN,RELIANCE,3023127,19980731,19980730,135.95
REL.IN,RELIANCE,3023127,19980803,19980731,132.45
REL.IN,RELIANCE,3023127,19980804,19980803,133.25
REL.IN,RELIANCE,3023127,19980805,19980804,132.35
REL.IN,RELIANCE,3023127,19980806,19980805,130.3
REL.IN,RELIANCE,3023127,19980807,19980806,130.3
REL.IN,RELIANCE,3023127,19980810,19980807,130.3
REL.IN,RELIANCE,3023127,19980811,19980810,124.25
REL.IN,RELIANCE,3023127,19980812,19980811,122
REL.IN,RELIANCE,3023127,19980813,19980812,123
REL.IN,RELIANCE,3023127,19980814,19980813,120.45
REL.IN,RELIANCE,3023127,19980817,19980814,119.9
REL.IN,RELIANCE,3023127,19980818,19980817,114.45
REL.IN,RELIANCE,3023127,19980819,19980818,109.5
REL.IN,RELIANCE,3023127,19980820,19980819,118.25
REL.IN,RELIANCE,3023127,19980821,19980820,116
REL.IN,RELIANCE,3023127,19980824,19980821,114.4
REL.IN,RELIANCE,3023127,19980825,19980824,115.4
REL.IN,RELIANCE,3023127,19980827,19980825,113.7
REL.IN,RELIANCE,3023127,19980828,19980827,107.8
REL.IN,RELIANCE,3023127,19980831,19980828,107.1
REL.IN,RELIANCE,3023127,19980901,19980831,103
REL.IN,RELIANCE,3023127,19980902,19980901,104.95
REL.IN,RELIANCE,3023127,19980903,19980902,106.25
REL.IN,RELIANCE,3023127,19980904,19980903,114.7
REL.IN,RELIANCE,3023127,19980907,19980904,117.2
REL.IN,RELIANCE,3023127,19980908,19980907,116.7
REL.IN,RELIANCE,3023127,19980909,19980908,118
REL.IN,RELIANCE,3023127,19980910,19980909,119.7
REL.IN,RELIANCE,3023127,19980911,19980910,117.65
REL.IN,RELIANCE,3023127,19980914,19980911,122.85
REL.IN,RELIANCE,3023127,19980915,19980914,120.65
REL.IN,RELIANCE,3023127,19980916,19980915,119.8
REL.IN,RELIANCE,3023127,19980917,19980916,120.25
REL.IN,RELIANCE,3023127,19980918,19980917,119.95
REL.IN,RELIANCE,3023127,19980921,19980918,122.55
REL.IN,RELIANCE,3023127,19980922,19980921,121.05
REL.IN,RELIANCE,3023127,19980923,19980922,122.95
REL.IN,RELIANCE,3023127,19980924,19980923,125.7
REL.IN,RELIANCE,3023127,19980925,19980924,126.6
REL.IN,RELIANCE,3023127,19980928,19980925,125.3
REL.IN,RELIANCE,3023127,19980929,19980928,120.75
REL.IN,RELIANCE,3023127,19980930,19980929,119.25
REL.IN,RELIANCE,3023127,19981005,19980930,109.75
REL.IN,RELIANCE,3023127,19981006,19981005,109.35
REL.IN,RELIANCE,3023127,19981007,19981006,114.55
REL.IN,RELIANCE,3023127,19981008,19981007,108.6
REL.IN,RELIANCE,3023127,19981009,19981008,110.55
REL.IN,RELIANCE,3023127,19981012,19981009,107.2
REL.IN,RELIANCE,3023127,19981013,19981012,103.45
REL.IN,RELIANCE,3023127,19981014,19981013,109.65
REL.IN,RELIANCE,3023127,19981015,19981014,106.4
REL.IN,RELIANCE,3023127,19981016,19981015,107.15
REL.IN,RELIANCE,3023127,19981019,19981016,105.5
REL.IN,RELIANCE,3023127,19981020,19981019,101.3
REL.IN,RELIANCE,3023127,19981022,19981020,106
REL.IN,RELIANCE,3023127,19981023,19981022,106.7
REL.IN,RELIANCE,3023127,19981026,19981023,115.25
REL.IN,RELIANCE,3023127,19981027,19981026,115.3
REL.IN,RELIANCE,3023127,19981028,19981027,113.95
REL.IN,RELIANCE,3023127,19981029,19981028,113.05
REL.IN,RELIANCE,3023127,19981030,19981029,110.7
REL.IN,RELIANCE,3023127,19981102,19981030,110.5
REL.IN,RELIANCE,3023127,19981103,19981102,108.65
REL.IN,RELIANCE,3023127,19981105,19981103,111.25
REL.IN,RELIANCE,3023127,19981106,19981105,118.45
REL.IN,RELIANCE,3023127,19981109,19981106,118.45
REL.IN,RELIANCE,3023127,19981110,19981109,122.3
REL.IN,RELIANCE,3023127,19981111,19981110,120.2
REL.IN,RELIANCE,3023127,19981112,19981111,124.9
REL.IN,RELIANCE,3023127,19981113,19981112,122.8
REL.IN,RELIANCE,3023127,19981116,19981113,118.2
REL.IN,RELIANCE,3023127,19981117,19981116,120.35
REL.IN,RELIANCE,3023127,19981118,19981117,121.6
REL.IN,RELIANCE,3023127,19981119,19981118,119.5
REL.IN,RELIANCE,3023127,19981120,19981119,119.7
REL.IN,RELIANCE,3023127,19981123,19981120,117.35
REL.IN,RELIANCE,3023127,19981124,19981123,116.85
REL.IN,RELIANCE,3023127,19981125,19981124,116.85
REL.IN,RELIANCE,3023127,19981126,19981125,113.45
REL.IN,RELIANCE,3023127,19981127,19981126,111.95
REL.IN,RELIANCE,3023127,19981130,19981127,112.25
REL.IN,RELIANCE,3023127,19981201,19981130,112.15
REL.IN,RELIANCE,3023127,19981202,19981201,113.05
REL.IN,RELIANCE,3023127,19981203,19981202,112
REL.IN,RELIANCE,3023127,19981204,19981203,113.5
REL.IN,RELIANCE,3023127,19981207,19981204,115.85
REL.IN,RELIANCE,3023127,19981208,19981207,116.1
REL.IN,RELIANCE,3023127,19981209,19981208,118.2
REL.IN,RELIANCE,3023127,19981210,19981209,119.45
REL.IN,RELIANCE,3023127,19981211,19981210,119.85
REL.IN,RELIANCE,3023127,19981214,19981211,118.15
REL.IN,RELIANCE,3023127,19981215,19981214,115.25
REL.IN,RELIANCE,3023127,19981216,19981215,116.55
REL.IN,RELIANCE,3023127,19981217,19981216,112
REL.IN,RELIANCE,3023127,19981218,19981217,112.65
REL.IN,RELIANCE,3023127,19981221,19981218,116.6
REL.IN,RELIANCE,3023127,19981222,19981221,118.2
REL.IN,RELIANCE,3023127,19981223,19981222,116.6
REL.IN,RELIANCE,3023127,19981224,19981223,116.35
REL.IN,RELIANCE,3023127,19981228,19981224,120.5
REL.IN,RELIANCE,3023127,19981229,19981228,119.3
REL.IN,RELIANCE,3023127,19981230,19981229,122.85
REL.IN,RELIANCE,3023127,19981231,19981230,119.6
REL.IN,RELIANCE,3023127,19990101,19981231,122.2
REL.IN,RELIANCE,3023127,19990104,19990101,122.2
REL.IN,RELIANCE,3023127,19990105,19990104,123
REL.IN,RELIANCE,3023127,19990106,19990105,124
REL.IN,RELIANCE,3023127,19990107,19990106,130
REL.IN,RELIANCE,3023127,19990108,19990107,140.4
REL.IN,RELIANCE,3023127,19990111,19990108,145.1
REL.IN,RELIANCE,3023127,19990112,19990111,141.6
REL.IN,RELIANCE,3023127,19990113,19990112,138.6
REL.IN,RELIANCE,3023127,19990114,19990113,136.15
REL.IN,RELIANCE,3023127,19990115,19990114,135.05
REL.IN,RELIANCE,3023127,19990118,19990115,135.5
REL.IN,RELIANCE,3023127,19990119,19990118,130.05
REL.IN,RELIANCE,3023127,19990121,19990119,133.25
REL.IN,RELIANCE,3023127,19990122,19990121,135.1
REL.IN,RELIANCE,3023127,19990125,19990122,133.2
REL.IN,RELIANCE,3023127,19990127,19990125,136.25
REL.IN,RELIANCE,3023127,19990128,19990127,132.55
REL.IN,RELIANCE,3023127,19990129,19990128,132.65
REL.IN,RELIANCE,3023127,19990201,19990129,128.5
REL.IN,RELIANCE,3023127,19990202,19990201,125.4
REL.IN,RELIANCE,3023127,19990203,19990202,129.25
REL.IN,RELIANCE,3023127,19990204,19990203,125.6
REL.IN,RELIANCE,3023127,19990205,19990204,122.5
REL.IN,RELIANCE,3023127,19990208,19990205,118.5
REL.IN,RELIANCE,3023127,19990209,19990208,120.3
REL.IN,RELIANCE,3023127,19990210,19990209,123
REL.IN,RELIANCE,3023127,19990211,19990210,122.1
REL.IN,RELIANCE,3023127,19990212,19990211,122.1
REL.IN,RELIANCE,3023127,19990215,19990212,119.15
REL.IN,RELIANCE,3023127,19990216,19990215,119.8
REL.IN,RELIANCE,3023127,19990217,19990216,121.85
REL.IN,RELIANCE,3023127,19990218,19990217,121.85
REL.IN,RELIANCE,3023127,19990219,19990218,141.4
REL.IN,RELIANCE,3023127,19990222,19990219,131
REL.IN,RELIANCE,3023127,19990223,19990222,137.8
REL.IN,RELIANCE,3023127,19990224,19990223,140.9
REL.IN,RELIANCE,3023127,19990225,19990224,139.7
REL.IN,RELIANCE,3023127,19990226,19990225,139.9
REL.IN,RELIANCE,3023127,19990301,19990226,145
REL.IN,RELIANCE,3023127,19990303,19990301,150.5
REL.IN,RELIANCE,3023127,19990304,19990303,151.6
REL.IN,RELIANCE,3023127,19990305,19990304,152.7
REL.IN,RELIANCE,3023127,19990308,19990305,152.8
REL.IN,RELIANCE,3023127,19990309,19990308,150
REL.IN,RELIANCE,3023127,19990310,19990309,144
REL.IN,RELIANCE,3023127,19990311,19990310,139.6
REL.IN,RELIANCE,3023127,19990312,19990311,137.6
REL.IN,RELIANCE,3023127,19990315,19990312,139.25
REL.IN,RELIANCE,3023127,19990316,19990315,133.5
REL.IN,RELIANCE,3023127,19990317,19990316,132
REL.IN,RELIANCE,3023127,19990318,19990317,133.2
REL.IN,RELIANCE,3023127,19990319,19990318,132.5
REL.IN,RELIANCE,3023127,19990322,19990319,128.4
REL.IN,RELIANCE,3023127,19990323,19990322,127.95
REL.IN,RELIANCE,3023127,19990324,19990323,127.65
REL.IN,RELIANCE,3023127,19990325,19990324,124.55
REL.IN,RELIANCE,3023127,19990326,19990325,121.95
REL.IN,RELIANCE,3023127,19990330,19990326,123.55
REL.IN,RELIANCE,3023127,19990331,19990330,130.4
REL.IN,RELIANCE,3023127,19990401,19990331,131.3
REL.IN,RELIANCE,3023127,19990405,19990401,120.85
REL.IN,RELIANCE,3023127,19990406,19990405,126.05
REL.IN,RELIANCE,3023127,19990407,19990406,125.45
REL.IN,RELIANCE,3023127,19990408,19990407,124.3
REL.IN,RELIANCE,3023127,19990409,19990408,120.6
REL.IN,RELIANCE,3023127,19990412,19990409,120.6
REL.IN,RELIANCE,3023127,19990413,19990412,120.5
REL.IN,RELIANCE,3023127,19990415,19990413,117.3
REL.IN,RELIANCE,3023127,19990416,19990415,126.7
REL.IN,RELIANCE,3023127,19990419,19990416,129.15
REL.IN,RELIANCE,3023127,19990420,19990419,132.7
REL.IN,RELIANCE,3023127,19990421,19990420,130.35
REL.IN,RELIANCE,3023127,19990422,19990421,126
REL.IN,RELIANCE,3023127,19990423,19990422,126.5
REL.IN,RELIANCE,3023127,19990426,19990423,119.15
REL.IN,RELIANCE,3023127,19990428,19990426,124
REL.IN,RELIANCE,3023127,19990429,19990428,133.95
REL.IN,RELIANCE,3023127,19990430,19990429,135.65
REL.IN,RELIANCE,3023127,19990503,19990430,134.45
REL.IN,RELIANCE,3023127,19990504,19990503,145.25
REL.IN,RELIANCE,3023127,19990505,19990504,147.2
REL.IN,RELIANCE,3023127,19990506,19990505,150.4
REL.IN,RELIANCE,3023127,19990507,19990506,152.1
REL.IN,RELIANCE,3023127,19990510,19990507,154.25
REL.IN,RELIANCE,3023127,19990511,19990510,166.6
REL.IN,RELIANCE,3023127,19990512,19990511,159
REL.IN,RELIANCE,3023127,19990513,19990512,169.5
REL.IN,RELIANCE,3023127,19990514,19990513,183.1
REL.IN,RELIANCE,3023127,19990517,19990514,178.95
REL.IN,RELIANCE,3023127,19990518,19990517,184.45
REL.IN,RELIANCE,3023127,19990519,19990518,183.5
REL.IN,RELIANCE,3023127,19990520,19990519,175.6
REL.IN,RELIANCE,3023127,19990521,19990520,167.1
REL.IN,RELIANCE,3023127,19990524,19990521,167.05
REL.IN,RELIANCE,3023127,19990525,19990524,170
REL.IN,RELIANCE,3023127,19990526,19990525,163.95
REL.IN,RELIANCE,3023127,19990527,19990526,154.2
REL.IN,RELIANCE,3023127,19990528,19990527,155
REL.IN,RELIANCE,3023127,19990531,19990528,167.4
REL.IN,RELIANCE,3023127,19990601,19990531,166.05
REL.IN,RELIANCE,3023127,19990602,19990601,174.15
REL.IN,RELIANCE,3023127,19990603,19990602,178
REL.IN,RELIANCE,3023127,19990604,19990603,184
REL.IN,RELIANCE,3023127,19990607,19990604,180.8
REL.IN,RELIANCE,3023127,19990608,19990607,180.8
REL.IN,RELIANCE,3023127,19990609,19990608,187.95
REL.IN,RELIANCE,3023127,19990610,19990609,189.1
REL.IN,RELIANCE,3023127,19990611,19990610,182.65
REL.IN,RELIANCE,3023127,19990614,19990611,177.2
REL.IN,RELIANCE,3023127,19990615,19990614,173.2
REL.IN,RELIANCE,3023127,19990616,19990615,182.2
REL.IN,RELIANCE,3023127,19990617,19990616,184.5
REL.IN,RELIANCE,3023127,19990618,19990617,183.15
REL.IN,RELIANCE,3023127,19990621,19990618,188.2
REL.IN,RELIANCE,3023127,19990622,19990621,186.45
REL.IN,RELIANCE,3023127,19990623,19990622,181.75
REL.IN,RELIANCE,3023127,19990624,19990623,180.65
REL.IN,RELIANCE,3023127,19990625,19990624,177.7
REL.IN,RELIANCE,3023127,19990628,19990625,177.9
REL.IN,RELIANCE,3023127,19990629,19990628,175.05
REL.IN,RELIANCE,3023127,19990630,19990629,177.45
REL.IN,RELIANCE,3023127,19990701,19990630,174.4
REL.IN,RELIANCE,3023127,19990702,19990701,180.4
REL.IN,RELIANCE,3023127,19990705,19990702,186.95
REL.IN,RELIANCE,3023127,19990706,19990705,187.2
REL.IN,RELIANCE,3023127,19990707,19990706,185.25
REL.IN,RELIANCE,3023127,19990708,19990707,185.25
REL.IN,RELIANCE,3023127,19990709,19990708,180.1
REL.IN,RELIANCE,3023127,19990712,19990709,180.1
REL.IN,RELIANCE,3023127,19990713,19990712,191.25
REL.IN,RELIANCE,3023127,19990714,19990713,194.1
REL.IN,RELIANCE,3023127,19990715,19990714,185.65
REL.IN,RELIANCE,3023127,19990716,19990715,185.3
REL.IN,RELIANCE,3023127,19990719,19990716,185.35
REL.IN,RELIANCE,3023127,19990720,19990719,178.2
REL.IN,RELIANCE,3023127,19990721,19990720,181.45
REL.IN,RELIANCE,3023127,19990722,19990721,180.55
REL.IN,RELIANCE,3023127,19990723,19990722,177.65
REL.IN,RELIANCE,3023127,19990726,19990723,172.85
REL.IN,RELIANCE,3023127,19990727,19990726,170.8
REL.IN,RELIANCE,3023127,19990728,19990727,175.05
REL.IN,RELIANCE,3023127,19990729,19990728,179.8
REL.IN,RELIANCE,3023127,19990730,19990729,179.1
REL.IN,RELIANCE,3023127,19990802,19990730,176.3
REL.IN,RELIANCE,3023127,19990803,19990802,173.55
REL.IN,RELIANCE,3023127,19990804,19990803,179.35
REL.IN,RELIANCE,3023127,19990805,19990804,179.2
REL.IN,RELIANCE,3023127,19990806,19990805,176.8
REL.IN,RELIANCE,3023127,19990809,19990806,176.55
REL.IN,RELIANCE,3023127,19990810,19990809,173.4
REL.IN,RELIANCE,3023127,19990811,19990810,171.8
REL.IN,RELIANCE,3023127,19990812,19990811,169.25
REL.IN,RELIANCE,3023127,19990813,19990812,167.4
REL.IN,RELIANCE,3023127,19990816,19990813,170.6
REL.IN,RELIANCE,3023127,19990817,19990816,170.75
REL.IN,RELIANCE,3023127,19990818,19990817,175.6
REL.IN,RELIANCE,3023127,19990819,19990818,174.35
REL.IN,RELIANCE,3023127,19990820,19990819,174.65
REL.IN,RELIANCE,3023127,19990823,19990820,187.15
REL.IN,RELIANCE,3023127,19990824,19990823,185.25
REL.IN,RELIANCE,3023127,19990825,19990824,179.15
REL.IN,RELIANCE,3023127,19990826,19990825,181
REL.IN,RELIANCE,3023127,19990827,19990826,185.1
REL.IN,RELIANCE,3023127,19990830,19990827,188.55
REL.IN,RELIANCE,3023127,19990831,19990830,193.5
REL.IN,RELIANCE,3023127,19990901,19990831,189.7
REL.IN,RELIANCE,3023127,19990902,19990901,183.75
REL.IN,RELIANCE,3023127,19990903,19990902,183.25
REL.IN,RELIANCE,3023127,19990906,19990903,185.55
REL.IN,RELIANCE,3023127,19990907,19990906,183.6
REL.IN,RELIANCE,3023127,19990908,19990907,190.2
REL.IN,RELIANCE,3023127,19990909,19990908,199.35
REL.IN,RELIANCE,3023127,19990910,19990909,197.75
REL.IN,RELIANCE,3023127,19990914,19990910,194
REL.IN,RELIANCE,3023127,19990915,19990914,190.2
REL.IN,RELIANCE,3023127,19990916,19990915,186.55
REL.IN,RELIANCE,3023127,19990917,19990916,189.65
REL.IN,RELIANCE,3023127,19990920,19990917,186.7
REL.IN,RELIANCE,3023127,19990921,19990920,183.65
REL.IN,RELIANCE,3023127,19990922,19990921,186.9
REL.IN,RELIANCE,3023127,19990923,19990922,193.55
REL.IN,RELIANCE,3023127,19990924,19990923,209
REL.IN,RELIANCE,3023127,19990927,19990924,215.45
REL.IN,RELIANCE,3023127,19990928,19990927,225.15
REL.IN,RELIANCE,3023127,19990929,19990928,239
REL.IN,RELIANCE,3023127,19990930,19990929,239.75
REL.IN,RELIANCE,3023127,19991001,19990930,238.35
REL.IN,RELIANCE,3023127,19991004,19991001,230.9
REL.IN,RELIANCE,3023127,19991005,19991004,237.6
REL.IN,RELIANCE,3023127,19991006,19991005,238
REL.IN,RELIANCE,3023127,19991007,19991006,248.15
REL.IN,RELIANCE,3023127,19991008,19991007,241.95
REL.IN,RELIANCE,3023127,19991011,19991008,239.85
REL.IN,RELIANCE,3023127,19991012,19991011,237.65
REL.IN,RELIANCE,3023127,19991013,19991012,242.1
REL.IN,RELIANCE,3023127,19991014,19991013,243.1
REL.IN,RELIANCE,3023127,19991015,19991014,234.25
REL.IN,RELIANCE,3023127,19991018,19991015,233.4
REL.IN,RELIANCE,3023127,19991020,19991018,250.65
REL.IN,RELIANCE,3023127,19991021,19991020,265.1
REL.IN,RELIANCE,3023127,19991022,19991021,262.35
REL.IN,RELIANCE,3023127,19991025,19991022,257.85
REL.IN,RELIANCE,3023127,19991026,19991025,255.4
REL.IN,RELIANCE,3023127,19991027,19991026,251.35
REL.IN,RELIANCE,3023127,19991028,19991027,243.45
REL.IN,RELIANCE,3023127,19991029,19991028,235.45
REL.IN,RELIANCE,3023127,19991101,19991029,217.85
REL.IN,RELIANCE,3023127,19991102,19991101,234.3
REL.IN,RELIANCE,3023127,19991103,19991102,225.45
REL.IN,RELIANCE,3023127,19991104,19991103,226.1
REL.IN,RELIANCE,3023127,19991105,19991104,232.5
REL.IN,RELIANCE,3023127,19991109,19991105,229.05
REL.IN,RELIANCE,3023127,19991110,19991109,235.5
REL.IN,RELIANCE,3023127,19991111,19991110,236.15
REL.IN,RELIANCE,3023127,19991112,19991111,231
REL.IN,RELIANCE,3023127,19991115,19991112,230.55
REL.IN,RELIANCE,3023127,19991116,19991115,227.6
REL.IN,RELIANCE,3023127,19991117,19991116,227.2
REL.IN,RELIANCE,3023127,19991118,19991117,223.65
REL.IN,RELIANCE,3023127,19991119,19991118,223.9
REL.IN,RELIANCE,3023127,19991122,19991119,224
REL.IN,RELIANCE,3023127,19991124,19991122,230.3
REL.IN,RELIANCE,3023127,19991125,19991124,229.7
REL.IN,RELIANCE,3023127,19991126,19991125,225.65
REL.IN,RELIANCE,3023127,19991129,19991126,221.9
REL.IN,RELIANCE,3023127,19991130,19991129,219.9
REL.IN,RELIANCE,3023127,19991201,19991130,223.1
REL.IN,RELIANCE,3023127,19991202,19991201,220.35
REL.IN,RELIANCE,3023127,19991203,19991202,217
REL.IN,RELIANCE,3023127,19991206,19991203,217.65
REL.IN,RELIANCE,3023127,19991207,19991206,223.7
REL.IN,RELIANCE,3023127,19991208,19991207,232.5
REL.IN,RELIANCE,3023127,19991209,19991208,236.65
REL.IN,RELIANCE,3023127,19991210,19991209,236.1
REL.IN,RELIANCE,3023127,19991213,19991210,228
REL.IN,RELIANCE,3023127,19991214,19991213,223.55
REL.IN,RELIANCE,3023127,19991215,19991214,222.8
REL.IN,RELIANCE,3023127,19991216,19991215,223.85
REL.IN,RELIANCE,3023127,19991217,19991216,223.05
REL.IN,RELIANCE,3023127,19991220,19991217,220.4
REL.IN,RELIANCE,3023127,19991221,19991220,219.55
REL.IN,RELIANCE,3023127,19991222,19991221,237
REL.IN,RELIANCE,3023127,19991223,19991222,232.35
REL.IN,RELIANCE,3023127,19991224,19991223,226.25
REL.IN,RELIANCE,3023127,19991227,19991224,222.65
REL.IN,RELIANCE,3023127,19991228,19991227,223.65
REL.IN,RELIANCE,3023127,19991229,19991228,236.9
REL.IN,RELIANCE,3023127,19991230,19991229,233.05
REL.IN,RELIANCE,3023127,20000103,19991230,251.7
REL.IN,RELIANCE,3023127,20000104,20000103,271.85
REL.IN,RELIANCE,3023127,20000105,20000104,282.5
REL.IN,RELIANCE,3023127,20000106,20000105,294.35
REL.IN,RELIANCE,3023127,20000107,20000106,314.55
REL.IN,RELIANCE,3023127,20000110,20000107,308.5
REL.IN,RELIANCE,3023127,20000111,20000110,288.5
REL.IN,RELIANCE,3023127,20000112,20000111,301.7
REL.IN,RELIANCE,3023127,20000113,20000112,311.85
REL.IN,RELIANCE,3023127,20000114,20000113,316.3
REL.IN,RELIANCE,3023127,20000117,20000114,308.75
REL.IN,RELIANCE,3023127,20000118,20000117,314.2
REL.IN,RELIANCE,3023127,20000119,20000118,319.6
REL.IN,RELIANCE,3023127,20000120,20000119,312.85
REL.IN,RELIANCE,3023127,20000121,20000120,326.35
REL.IN,RELIANCE,3023127,20000124,20000121,326.15
REL.IN,RELIANCE,3023127,20000125,20000124,319.95
REL.IN,RELIANCE,3023127,20000127,20000125,334.95
REL.IN,RELIANCE,3023127,20000128,20000127,338.35
REL.IN,RELIANCE,3023127,20000131,20000128,328.15
REL.IN,RELIANCE,3023127,20000201,20000131,334.05
REL.IN,RELIANCE,3023127,20000202,20000201,340.15
REL.IN,RELIANCE,3023127,20000203,20000202,341.65
REL.IN,RELIANCE,3023127,20000204,20000203,344.15
REL.IN,RELIANCE,3023127,20000207,20000204,343.6
REL.IN,RELIANCE,3023127,20000208,20000207,342.4
REL.IN,RELIANCE,3023127,20000209,20000208,350.4
REL.IN,RELIANCE,3023127,20000210,20000209,355.75
REL.IN,RELIANCE,3023127,20000211,20000210,363.3
REL.IN,RELIANCE,3023127,20000214,20000211,352.1
REL.IN,RELIANCE,3023127,20000215,20000214,344.35
REL.IN,RELIANCE,3023127,20000216,20000215,348.15
REL.IN,RELIANCE,3023127,20000217,20000216,354.55
REL.IN,RELIANCE,3023127,20000218,20000217,349.45
REL.IN,RELIANCE,3023127,20000221,20000218,345.65
REL.IN,RELIANCE,3023127,20000222,20000221,334.35
REL.IN,RELIANCE,3023127,20000223,20000222,329.8
REL.IN,RELIANCE,3023127,20000224,20000223,336.75
REL.IN,RELIANCE,3023127,20000225,20000224,328.6
REL.IN,RELIANCE,3023127,20000228,20000225,333.1
REL.IN,RELIANCE,3023127,20000229,20000228,310.85
REL.IN,RELIANCE,3023127,20000301,20000229,316.8
REL.IN,RELIANCE,3023127,20000302,20000301,291.75
REL.IN,RELIANCE,3023127,20000303,20000302,268.45
REL.IN,RELIANCE,3023127,20000306,20000303,253.95
REL.IN,RELIANCE,3023127,20000307,20000306,242.3
REL.IN,RELIANCE,3023127,20000308,20000307,232.95
REL.IN,RELIANCE,3023127,20000309,20000308,231.3
REL.IN,RELIANCE,3023127,20000310,20000309,216.85
REL.IN,RELIANCE,3023127,20000313,20000310,203.2
REL.IN,RELIANCE,3023127,20000314,20000313,219.2
REL.IN,RELIANCE,3023127,20000315,20000314,236.75
REL.IN,RELIANCE,3023127,20000316,20000315,234.85
REL.IN,RELIANCE,3023127,20000321,20000316,237.9
REL.IN,RELIANCE,3023127,20000322,20000321,243.4
REL.IN,RELIANCE,3023127,20000323,20000322,240.95
REL.IN,RELIANCE,3023127,20000324,20000323,240.6
REL.IN,RELIANCE,3023127,20000327,20000324,259.85
REL.IN,RELIANCE,3023127,20000328,20000327,280.65
REL.IN,RELIANCE,3023127,20000329,20000328,271.3
REL.IN,RELIANCE,3023127,20000330,20000329,293
REL.IN,RELIANCE,3023127,20000331,20000330,316.45
REL.IN,RELIANCE,3023127,20000403,20000331,328.6
REL.IN,RELIANCE,3023127,20000404,20000403,302.35
REL.IN,RELIANCE,3023127,20000405,20000404,302.25
REL.IN,RELIANCE,3023127,20000406,20000405,326.15
REL.IN,RELIANCE,3023127,20000407,20000406,352.25
REL.IN,RELIANCE,3023127,20000410,20000407,364.55
REL.IN,RELIANCE,3023127,20000411,20000410,353.75
REL.IN,RELIANCE,3023127,20000412,20000411,337.95
REL.IN,RELIANCE,3023127,20000413,20000412,310.95
REL.IN,RELIANCE,3023127,20000417,20000413,298.4
REL.IN,RELIANCE,3023127,20000418,20000417,298.4
REL.IN,RELIANCE,3023127,20000419,20000418,298.4
REL.IN,RELIANCE,3023127,20000420,20000419,298.4
REL.IN,RELIANCE,3023127,20000424,20000420,336.95
REL.IN,RELIANCE,3023127,20000425,20000424,332.05
REL.IN,RELIANCE,3023127,20000426,20000425,332.05
REL.IN,RELIANCE,3023127,20000427,20000426,345.65
REL.IN,RELIANCE,3023127,20000428,20000427,345.05
REL.IN,RELIANCE,3023127,20000502,20000428,329.15
REL.IN,RELIANCE,3023127,20000503,20000502,328
REL.IN,RELIANCE,3023127,20000504,20000503,337.2
REL.IN,RELIANCE,3023127,20000505,20000504,335.35
REL.IN,RELIANCE,3023127,20000508,20000505,324
REL.IN,RELIANCE,3023127,20000509,20000508,328.35
REL.IN,RELIANCE,3023127,20000510,20000509,325.25
REL.IN,RELIANCE,3023127,20000511,20000510,316.75
REL.IN,RELIANCE,3023127,20000512,20000511,315.9
REL.IN,RELIANCE,3023127,20000515,20000512,319.5
REL.IN,RELIANCE,3023127,20000516,20000515,317.4
REL.IN,RELIANCE,3023127,20000517,20000516,318.85
REL.IN,RELIANCE,3023127,20000518,20000517,310.1
REL.IN,RELIANCE,3023127,20000519,20000518,315.6
REL.IN,RELIANCE,3023127,20000522,20000519,312.45
REL.IN,RELIANCE,3023127,20000523,20000522,314.75
REL.IN,RELIANCE,3023127,20000524,20000523,312.75
REL.IN,RELIANCE,3023127,20000525,20000524,312.8
REL.IN,RELIANCE,3023127,20000526,20000525,316.45
REL.IN,RELIANCE,3023127,20000529,20000526,339.45
REL.IN,RELIANCE,3023127,20000530,20000529,343.8
REL.IN,RELIANCE,3023127,20000531,20000530,343.9
REL.IN,RELIANCE,3023127,20000601,20000531,339.2
REL.IN,RELIANCE,3023127,20000602,20000601,337.45
